City	Population	Latitude	Longitude	Latitude.Point.From	Longitude.Point.From	To	From	Value	Time	Longitude.Point.To	Latitude.Point.To
Toronto	4551800	43.65	-79.38	43.6447500428182	-79.3788809592864	886	674	3402.54817140521	2016-11-26 00:14:37	-74.5338959443843	45.5504378101729
Hamilton	645100	43.26	-79.85	43.2664438145881	-79.8537818552588	360	939	627.322697755881	2016-11-26 00:14:38	-79.3739221088932	43.6482869504573
Toronto	4551800	43.65	-79.38	43.648162122654	-79.3751767805094	592	222	2503.59726559836	2016-11-26 00:14:39	-52.6856578801075	47.5851151124675
Ottawa	863000	45.42	-75.71	45.4168084974826	-75.6936887375613	937	972	1691.75253033172	2016-11-26 00:14:40	-73.5377289782388	45.515652539885
Toronto	4551800	43.65	-79.38	43.6493347139728	-79.3736092267515	20	745	167.509858706035	2016-11-26 00:14:41	-97.1671671859577	49.8752910752128
Barrie	147200	44.38	-79.68	44.3866848810979	-79.6833548835458	644	702	964.074136491399	2016-11-26 00:14:42	-97.1748248264516	49.8758787284899
Toronto	4551800	43.65	-79.38	43.6498953934874	-79.3748840052182	519	894	1868.0685844156	2016-11-26 00:14:43	-79.3816827487237	43.6474619913869
Brantford	88300	43.15	-80.26	43.1433929055876	-80.2607994143808	512	956	2285.40018962231	2016-11-26 00:14:44	-73.5541871146428	45.518394111109
Montreal	3256300	45.52	-73.57	45.5134506115448	-73.4441256242923	132	310	4606.17625748273	2016-11-26 00:14:45	-75.8590968369801	45.3434717708817
Calgary	938300	51.05	-114.06	51.0446548601263	-114.06824475772	694	247	849.828186270315	2016-11-26 00:14:46	-123.970583063385	49.2154174009123
Toronto	4551800	43.65	-79.38	43.6543075726087	-79.3791470863805	341	478	4775.82568032667	2016-11-26 00:14:47	-79.3750877782295	43.6473618006473
Toronto	4551800	43.65	-79.38	43.6456117671717	-79.3734004842332	390	785	3083.63891936606	2016-11-26 00:14:48	-80.5009186865688	43.4685670414303
Montreal	3256300	45.52	-73.57	45.522893374823	-73.7778462087509	955	277	984.798340010457	2016-11-26 00:14:49	-123.390715031811	48.4295122156849
Sault sainte marie	66700	46.53	-84.35	46.5260965362572	-84.3489130646207	809	657	4369.88196010934	2016-11-26 00:14:50	-123.142329177084	49.2757387419914
Kanata	79300	45.34	-75.88	45.3343526390851	-75.8489395597086	584	872	1583.09813116211	2016-11-26 00:14:51	-75.6577774409349	45.4217830615983
Montreal	3256300	45.52	-73.57	45.5134782945485	-73.7113354461962	34	877	1320.62549433904	2016-11-26 00:14:52	-73.7795464078289	45.5238392628354
Toronto	4551800	43.65	-79.38	43.6507171252219	-79.3894173151346	947	95	1723.33111657063	2016-11-26 00:14:53	-114.07089977919	51.051723257205
Barrie	147200	44.38	-79.68	44.3885502132494	-79.6826107141655	793	216	4083.27794716461	2016-11-26 00:14:54	-75.6603510082566	45.4240484719674
Rimouski	37300	48.44	-68.54	48.4435929825194	-68.5136290734669	632	145	3121.22227012878	2016-11-26 00:14:55	-122.314450747937	49.0630809848346
Winnipeg	637900	49.88	-97.17	49.8819788141538	-97.1621126064383	739	896	3803.25018664589	2016-11-26 00:14:56	-57.9636211059737	48.9631821442323
Halifax	268900	44.67	-63.61	44.6718263353563	-63.6191314550294	126	778	1773.54121479439	2016-11-26 00:14:57	-123.953673240362	49.2082288386475
Chicoutimi-jonquiere	109800	48.43	-71.08	48.4322536782884	-71.0625611681026	228	1000	2916.86499819625	2016-11-26 00:14:58	-73.4044430882471	45.5262371449841
Vancouver	1836500	49.28	-123.13	49.2848105502655	-123.12946346863	97	48	2303.44783803448	2016-11-26 00:14:59	-79.3767440257317	43.6504646447461
Vancouver	1836500	49.28	-123.13	49.2846428049258	-123.134889322743	108	750	2483.5960234399	2016-11-26 00:15:00	-122.305141960589	49.0553001880825
Quebec	643200	46.82	-71.23	46.8206589175948	-71.2340957972841	69	902	1729.713561479	2016-11-26 00:15:01	-73.7792015224184	45.5161935784777
Quebec	643200	46.82	-71.23	46.8211735480855	-71.2222423506878	473	655	2836.89752768259	2016-11-26 00:15:02	-73.4528700987411	45.5133154644988
Winnipeg	637900	49.88	-97.17	49.8770715106535	-97.1736486654292	989	509	176.119391841348	2016-11-26 00:15:03	-123.127598215544	49.2751178515384
Ottawa	863000	45.42	-75.71	45.4229147537272	-75.7279622217996	434	479	2045.38998596836	2016-11-26 00:15:04	-80.4920579562795	43.4624957329341
Edmonton	812400	53.57	-113.54	53.5686520036068	-113.543131993815	109	967	1612.04877062701	2016-11-26 00:15:05	-114.054249155076	51.0503054894977
Oshawa	244700	43.89	-78.86	43.8827622878384	-78.8588859705737	244	387	4311.07115583727	2016-11-26 00:15:06	-73.4407611108816	45.5214233125262
Victoria	289400	48.43	-123.37	48.4261532902786	-123.356537434155	156	801	368.507207557559	2016-11-26 00:15:07	-80.7626612174743	43.1333747024542
Toronto	4551800	43.65	-79.38	43.6513562226401	-79.3870555778487	162	616	1234.07782865688	2016-11-26 00:15:08	-73.4211785451787	45.5130752745299
Toronto	4551800	43.65	-79.38	43.6586630121375	-79.3783166810501	556	807	2746.91068760585	2016-11-26 00:15:09	-71.3217636643207	46.1049060487458
Montreal	3256300	45.52	-73.57	45.5184573450336	-73.3714222147645	493	660	3957.66918945592	2016-11-26 00:15:10	-73.540470551935	45.5277177521845
Vancouver	1836500	49.28	-123.13	49.2848105502655	-123.12946346863	38	48	3947.24872047082	2016-11-26 00:15:11	-73.1426287160461	46.0432645398384
Montreal	3256300	45.52	-73.57	45.5201377322458	-73.442736256976	144	909	161.871598660946	2016-11-26 00:15:12	-73.690591347676	45.5209905352859
Kamloops	68500	50.68	-120.34	50.6813049949277	-120.331211026724	906	210	94.6876137400977	2016-11-26 00:15:13	-78.8523849829703	43.890503806456
Hamilton	645100	43.26	-79.85	43.2662192258508	-79.8440334405708	300	547	2572.03189511783	2016-11-26 00:15:14	-73.6837116664414	45.5246619862877
Thunder bay	102800	48.42	-89.28	48.4206111076194	-89.2545935451359	373	386	842.084386490751	2016-11-26 00:15:15	-79.3861925766449	43.6474349588651
Montreal	3256300	45.52	-73.57	45.5178015706674	-73.6483028291985	485	100	446.327906078659	2016-11-26 00:15:16	-71.3045300375142	46.0977639339102
Toronto	4551800	43.65	-79.38	43.6554194749868	-79.386695409056	407	333	2662.77219201438	2016-11-26 00:15:17	-121.970235523963	49.1658576663749
Montreal	3256300	45.52	-73.57	45.5167862665766	-73.317693698461	324	267	1393.42360340524	2016-11-26 00:15:18	-113.542183922462	53.5651702420486
Gatineau	235000	45.42	-75.71	45.425063878616	-75.7065774914646	572	958	1039.85882054549	2016-11-26 00:15:19	-79.3839655480038	43.650128996058
Woodstock	33900	43.13	-80.76	43.123537117366	-80.7572727637494	327	418	2943.29984871438	2016-11-26 00:15:20	-75.7650785433359	45.4193706046755
Woodstock	33900	43.13	-80.76	43.123537117366	-80.7572727637494	470	418	1786.01643117145	2016-11-26 00:15:21	-114.068879300303	51.0458342461703
Montreal	3256300	45.52	-73.57	45.5144323804827	-73.5337288650405	95	270	367.724737408571	2016-11-26 00:15:22	-79.3894173151346	43.6507171252219
Saint catharines-niagara	312700	43.18	-79.24	43.1745959226844	-79.2468681508492	854	440	387.359994871076	2016-11-26 00:15:23	-79.8603283032972	43.2557558628195
Sault sainte marie	66700	46.53	-84.35	46.5355719965543	-84.3541614757403	416	701	3286.68021888006	2016-11-26 00:15:24	-52.6936829782948	47.5879720390422
Montreal	3256300	45.52	-73.57	45.5252325990795	-73.4104666502498	819	622	1844.35685508652	2016-11-26 00:15:25	-79.3828962262542	43.656822347332
Saint john's	115400	47.58	-52.69	47.5851151124675	-52.6856578801075	543	592	3070.99740362028	2016-11-26 00:15:26	-79.2448870261167	44.2707663914303
Winnipeg	637900	49.88	-97.17	49.8796017144065	-97.1756498622904	704	292	883.140737866051	2016-11-26 00:15:27	-79.3849371112763	43.6543782957055
Calgary	938300	51.05	-114.06	51.0514856852883	-114.050007671258	93	837	442.976589954924	2016-11-26 00:15:28	-74.7335004800211	45.0344232470638
Vancouver	1836500	49.28	-123.13	49.274506410781	-123.140674846508	219	935	4468.37995838141	2016-11-26 00:15:29	-71.0660652326531	48.4309882539644
Montreal	3256300	45.52	-73.57	45.5149932989243	-73.5775211020605	959	141	4622.7864622022	2016-11-26 00:15:30	-71.8577110709577	45.3980417390332
Edmonton	812400	53.57	-113.54	53.5663284035187	-113.53889186292	935	83	4496.91582502564	2016-11-26 00:15:31	-123.140674846508	49.274506410781
Barrie	147200	44.38	-79.68	44.3780989910493	-79.680412018319	492	490	2509.41821603337	2016-11-26 00:15:32	-113.535253782238	53.5684878294931
Vancouver	1836500	49.28	-123.13	49.2852134326804	-123.138909977559	219	26	3970.91535778018	2016-11-26 00:15:33	-71.0660652326531	48.4309882539644
Montreal	3256300	45.52	-73.57	45.5189813043963	-73.6505699818189	126	533	2710.52918063942	2016-11-26 00:15:34	-123.953673240362	49.2082288386475
Halifax	268900	44.67	-63.61	44.6769154749618	-63.606320644588	977	608	4775.32349295216	2016-11-26 00:15:35	-75.6823070742563	45.4134307223943
Kitchener	403800	43.46	-80.5	43.4661531114813	-80.5012550674117	279	232	1271.94545910461	2016-11-26 00:15:36	-73.3244735761422	45.5164543533672
Vancouver	1836500	49.28	-123.13	49.274960963633	-123.118396966609	810	790	3517.58945956826	2016-11-26 00:15:37	-63.6024620638574	44.6698258897738
Vancouver	1836500	49.28	-123.13	49.2744462282678	-123.120509715477	630	439	4832.90860219859	2016-11-26 00:15:38	-97.164638561538	49.8728797579873
Georgina	38800	44.27	-79.25	44.2707663914303	-79.2448870261167	233	543	1855.53045127308	2016-11-26 00:15:39	-63.145172569421	46.2335272031658
Montreal	3256300	45.52	-73.57	45.5135604203633	-73.7123560996275	838	918	2964.08058984671	2016-11-26 00:15:40	-80.4968887593178	43.4546596680189
Montreal	3256300	45.52	-73.57	45.5144323804827	-73.5337288650405	557	270	844.186157512013	2016-11-26 00:15:41	-79.735710910151	43.8784473526758
Grande prairie	39600	55.18	-118.8	55.1805865726836	-118.822278309247	230	315	3504.34177914867	2016-11-26 00:15:42	-79.8496728771513	43.268586139257
Vancouver	1836500	49.28	-123.13	49.2848105502655	-123.12946346863	156	48	3931.08716895804	2016-11-26 00:15:43	-80.7626612174743	43.1333747024542
Toronto	4551800	43.65	-79.38	43.6458096271866	-79.3827696194813	938	76	274.681160890032	2016-11-26 00:15:44	-73.435279130457	45.522861684601
Red deer	71800	52.27	-113.83	52.2717813958649	-113.817201321485	933	455	467.094732937403	2016-11-26 00:15:45	-113.542458484053	53.5758084923746
Montreal	3256300	45.52	-73.57	45.5144323804827	-73.5337288650405	202	270	1717.48032991309	2016-11-26 00:15:46	-79.3743516206742	43.6502593747992
Vancouver	1836500	49.28	-123.13	49.2751178515384	-123.127598215544	722	989	2211.19557027705	2016-11-26 00:15:47	-81.0184697430617	46.4859798046147
Sarnia	81900	42.99	-82.4	42.9876253902029	-82.4157578287639	407	368	391.461827757303	2016-11-26 00:15:48	-121.970235523963	49.1658576663749
Cornwall	49300	45.03	-74.74	45.0312831850045	-74.7463618769782	408	154	559.222236694768	2016-11-26 00:15:49	-119.455922436197	49.8840500980677
Toronto	4551800	43.65	-79.38	43.6520541214873	-79.3825436627013	338	517	1398.76217468409	2016-11-26 00:15:50	-79.3809105567817	43.6413639387876
Brantford	88300	43.15	-80.26	43.1470553225395	-80.2672231834879	334	534	2090.32607085537	2016-11-26 00:15:51	-73.5442564933123	45.5125725545766
Sarnia	81900	42.99	-82.4	42.9876253902029	-82.4157578287639	272	368	4869.5392084308	2016-11-26 00:15:52	-73.5446562205612	45.5286830318449
Toronto	4551800	43.65	-79.38	43.6438486458065	-79.3827923876275	35	905	3251.70767473755	2016-11-26 00:15:53	-79.3876990887137	43.6548329066802
Montreal	3256300	45.52	-73.57	45.5180806421105	-73.5428774516458	478	432	1917.87334888941	2016-11-26 00:15:54	-79.3791470863805	43.6543075726087
Montreal	3256300	45.52	-73.57	45.51947791579	-73.7410188229638	802	514	4364.89285688149	2016-11-26 00:15:55	-79.8533037982624	43.2671664663612
Hamilton	645100	43.26	-79.85	43.2529389116373	-79.8502387330062	286	855	3360.12792387046	2016-11-26 00:15:56	-81.2536407478395	42.971273792143
Montreal	3256300	45.52	-73.57	45.5210828231334	-73.7467138313888	602	668	1429.9932751921	2016-11-26 00:15:57	-123.130854794225	49.2875915927666
Toronto	4551800	43.65	-79.38	43.6581099290589	-79.3833836629352	871	988	3753.0802442343	2016-11-26 00:15:58	-73.6982947877441	45.5270650005474
Kingston	112700	44.23	-76.5	44.234603603202	-76.5060098343581	108	148	4979.91516501643	2016-11-26 00:15:59	-122.305141960589	49.0553001880825
Toronto	4551800	43.65	-79.38	43.6438893731439	-79.379403129402	323	727	2395.10592493461	2016-11-26 00:16:00	-123.134347205453	49.2743454567276
Vancouver	1836500	49.28	-123.13	49.2823109010397	-123.138556131681	277	941	4059.71773739439	2016-11-26 00:16:01	-73.7778462087509	45.522893374823
Abbotsford	139900	49.06	-122.3	49.0573734457217	-122.323516029008	631	446	431.454135396052	2016-11-26 00:16:02	-75.647050846231	45.4183954523633
London	346900	42.97	-81.24	42.9668603800511	-81.2539718075474	999	520	1312.61269948445	2016-11-26 00:16:03	-73.7482481549811	45.5138273233821
Ottawa	863000	45.42	-75.71	45.4229147537272	-75.7279622217996	707	479	4070.32412495464	2016-11-26 00:16:04	-73.6811507117903	45.5211011528472
Vancouver	1836500	49.28	-123.13	49.2823109010397	-123.138556131681	11	941	523.867858515587	2016-11-26 00:16:05	-79.3882708548662	43.6521237065032
Toronto	4551800	43.65	-79.38	43.6438486458065	-79.3827923876275	722	905	4258.77443635836	2016-11-26 00:16:06	-81.0184697430617	46.4859798046147
Toronto	4551800	43.65	-79.38	43.6438486458065	-79.3827923876275	286	905	1057.28857747745	2016-11-26 00:16:07	-81.2536407478395	42.971273792143
Guelph	113200	43.56	-80.26	43.5663707520153	-80.2558277416462	24	985	1298.49856769433	2016-11-26 00:16:08	-73.4476056066157	46.0308531765734
Montreal	3256300	45.52	-73.57	45.5261739197256	-73.4146671003566	783	283	2640.75015200069	2016-11-26 00:16:09	-81.3374675472738	48.4932686614686
Abbotsford	139900	49.06	-122.3	49.0553001880825	-122.305141960589	105	108	4695.10098082246	2016-11-26 00:16:10	-80.9473670347541	44.5723055556802
Hamilton	645100	43.26	-79.85	43.2570987374453	-79.8404466114981	528	675	3439.22877935693	2016-11-26 00:16:11	-73.5706762678086	45.515226481287
Toronto	4551800	43.65	-79.38	43.6586630121375	-79.3783166810501	396	807	4014.37962646596	2016-11-26 00:16:12	-80.5026885913665	43.4669875096526
Rimouski	37300	48.44	-68.54	48.4362123898048	-68.5370046389902	49	302	2649.04365375405	2016-11-26 00:16:13	-123.966081248154	49.2174379491534
Montreal	3256300	45.52	-73.57	45.5210828231334	-73.7467138313888	498	668	4759.46524678729	2016-11-26 00:16:14	-97.1652409233626	49.8870625916792
Montreal	3256300	45.52	-73.57	45.5203728358501	-73.829915242342	249	389	1514.68738514232	2016-11-26 00:16:15	-70.6804651996193	46.1245268204386
Chicoutimi-jonquiere	109800	48.43	-71.08	48.4309882539644	-71.0660652326531	106	219	1854.64829347329	2016-11-26 00:16:16	-79.3878503009721	43.6492969237851
Ottawa	863000	45.42	-75.71	45.4181261816582	-75.6721481061433	193	554	1243.31041076221	2016-11-26 00:16:17	-73.4891223472632	45.5271396893006
Montreal	3256300	45.52	-73.57	45.5232275355634	-73.4376482691585	443	421	4081.34277631762	2016-11-26 00:16:18	-75.6980027987148	45.419394576982
Corner brook	19000	48.96	-57.96	48.9631821442323	-57.9636211059737	429	739	1248.85806494858	2016-11-26 00:16:19	-123.377473113029	48.4254315752658
Montreal	3256300	45.52	-73.57	45.515226481287	-73.5706762678086	953	528	2363.41209905222	2016-11-26 00:16:20	-79.3735433381426	43.6515874093872
Toronto	4551800	43.65	-79.38	43.6520541214873	-79.3825436627013	458	517	3305.49682539422	2016-11-26 00:16:21	-63.6073391533534	44.6739533160466
Barrie	147200	44.38	-79.68	44.3855001886088	-79.6801172792941	470	976	2854.96749333106	2016-11-26 00:16:22	-114.068879300303	51.0458342461703
Toronto	4551800	43.65	-79.38	43.6474619913869	-79.3816827487237	532	519	369.274556753226	2016-11-26 00:16:23	-71.0871265056808	48.4269109456042
Vancouver	1836500	49.28	-123.13	49.2848105502655	-123.12946346863	823	48	4044.70678439829	2016-11-26 00:16:24	-77.7764494179848	48.1051159527909
Toronto	4551800	43.65	-79.38	43.6467633674721	-79.3872852735305	258	787	3860.49614166841	2016-11-26 00:16:25	-114.009179826101	51.2981030691276
Toronto	4551800	43.65	-79.38	43.6469644569897	-79.3775788387258	260	94	4175.79653271241	2016-11-26 00:16:26	-80.4957990445622	43.4596198942104
London	346900	42.97	-81.24	42.9651903836667	-81.2422687124735	308	441	1248.82968550082	2016-11-26 00:16:27	-106.647378175737	52.1443130628378
Ottawa	863000	45.42	-75.71	45.4158183223895	-75.7216596709065	259	451	2580.31942686066	2016-11-26 00:16:28	-72.7454143148853	45.414662460976
Toronto	4551800	43.65	-79.38	43.6531238851264	-79.3853501634865	879	16	1678.20581116248	2016-11-26 00:16:29	-114.05745204214	51.0523774904533
Abbotsford	139900	49.06	-122.3	49.0683614113697	-122.306861693001	164	970	2045.14599002432	2016-11-26 00:16:30	-123.355323458974	48.4360537908551
Edmonton	812400	53.57	-113.54	53.5682795008417	-113.539795665829	942	379	2766.4502958185	2016-11-26 00:16:31	-120.342020607659	50.6841783207744
Montreal	3256300	45.52	-73.57	45.5146752386164	-73.6031524043644	789	104	724.043283285573	2016-11-26 00:16:32	-79.2323313988245	43.1837941756926
Kitchener	403800	43.46	-80.5	43.4685670414303	-80.5009186865688	968	390	269.954740430694	2016-11-26 00:16:33	-123.136068095625	49.2756269012008
Montreal	3256300	45.52	-73.57	45.5201377322458	-73.442736256976	911	909	1491.22903665993	2016-11-26 00:16:34	-80.2596625488676	43.5643991711803
Toronto	4551800	43.65	-79.38	43.6467462049394	-79.3844230525757	195	860	3638.21647053119	2016-11-26 00:16:35	-81.2369899643762	42.9691632123228
Halifax	268900	44.67	-63.61	44.6682625286114	-63.6190420064782	390	676	960.061265982222	2016-11-26 00:16:36	-80.5009186865688	43.4685670414303
Toronto	4551800	43.65	-79.38	43.6469644569897	-79.3775788387258	849	94	2435.56836744538	2016-11-26 00:16:37	-119.46600153392	49.8837114558746
Ottawa	863000	45.42	-75.71	45.4158183223895	-75.7216596709065	988	451	1914.2497484223	2016-11-26 00:16:38	-79.3833836629352	43.6581099290589
Victoria	289400	48.43	-123.37	48.4322375506182	-123.372791980751	180	774	143.763563246466	2016-11-26 00:16:39	-63.6071857636136	44.6746755426615
Rimouski	37300	48.44	-68.54	48.4362123898048	-68.5370046389902	267	302	1881.08832337894	2016-11-26 00:16:40	-73.317693698461	45.5167862665766
Vernon	43400	50.27	-119.28	50.2705735890962	-119.283883336308	392	365	1487.5165844569	2016-11-26 00:16:41	-79.384646254908	43.6429839446019
Quebec	643200	46.82	-71.23	46.8224029677075	-71.2317095968081	892	686	77.9335709521547	2016-11-26 00:16:42	-71.2302857303606	46.8281108411609
Kingston	112700	44.23	-76.5	44.234603603202	-76.5060098343581	810	148	1959.09870688338	2016-11-26 00:16:43	-63.6024620638574	44.6698258897738
Sherbrooke	129000	45.4	-71.9	45.4031812435733	-71.8806925806686	727	250	3689.20869776048	2016-11-26 00:16:44	-79.379403129402	43.6438893731439
Calgary	938300	51.05	-114.06	51.047089631227	-114.062106286654	944	388	3742.00855889358	2016-11-26 00:16:45	-79.3735219711264	43.6498536343122
Calgary	938300	51.05	-114.06	51.0465954732185	-114.054560549729	160	804	3800.42580117006	2016-11-26 00:16:46	-79.6792773845807	44.3742024336484
Brantford	88300	43.15	-80.26	43.1433929055876	-80.2607994143808	531	956	4202.59729992831	2016-11-26 00:16:47	-63.2784811649749	45.3522960318819
