City.From	Latitude.Point.From	Longitude.Point.From	To	From	Value	Time	Longitude.Point.To	Latitude.Point.To	City.To
Vancouver	49.1515484554747	-122.913676239202	473	794	2041.77779421443	2016-11-26 00:15:08	-76.9400274231299	45.1604145883348	Ottawa
Vancouver	49.1871543158331	-123.287532083319	206	97	3736.34927127277	2016-11-26 00:15:09	-79.2524741579035	43.6243883241242	Toronto
Hamilton	43.2521000378445	-80.3807637178612	972	727	532.765509199817	2016-11-26 00:15:10	-113.202212450123	53.3263605118494	Edmonton
Alma	48.2836763753792	-71.3384731246591	769	235	887.725982558914	2016-11-26 00:15:11	-82.0685238570196	42.6631258342573	Windsor
Toronto	43.3998158473045	-79.1120622501155	368	20	712.558052549139	2016-11-26 00:15:12	-74.1829632239573	45.5595642573411	Saint-jerome
Hamilton	42.8288860317969	-79.8043757249793	895	490	3390.75392347295	2016-11-26 00:15:13	-71.4673378283692	45.5845671485652	Montreal
Montreal	45.4793602045388	-79.0406673264833	876	595	4750.69600204006	2016-11-26 00:15:14	-73.0209977529431	46.3168947656262	Trois-rivieres
Saint catharines-niagara	43.4362388841285	-79.2044330287008	500	355	3257.97890572576	2016-11-26 00:15:15	-81.7634477806012	45.3514183428726	Montreal
Winnipeg	49.7241914699755	-96.8270567845152	399	370	569.16667916812	2016-11-26 00:15:16	-113.692521462944	53.4991494857906	Edmonton
Edmonton	53.1833174836831	-113.521611196155	532	652	3409.03288559057	2016-11-26 00:15:17	-119.115912854116	49.690325029926	Kelowna
Montreal	45.2662953493358	-62.6933772691019	182	848	381.354962964542	2016-11-26 00:15:18	-112.666100611636	49.6272656516936	Lethbridge
Vancouver	49.4056543077994	-123.268751758152	719	86	936.578861123417	2016-11-26 00:15:19	-72.6301911104823	44.9579591748123	Saint-jean-sur-richelieu
Sault sainte marie	46.1934091081991	-84.5693437131367	826	930	493.537606089376	2016-11-26 00:15:20	-122.350820891942	48.7257385364517	Victoria
Hamilton	43.0016756642202	-79.6851527006837	849	27	2710.6238168315	2016-11-26 00:15:21	-78.9488008888844	44.0369004179732	Lindsay
Toronto	43.2110498118919	-79.4314954056147	911	190	901.271016756073	2016-11-26 00:15:22	-79.7988371973681	43.8383035905793	Toronto
Oshawa	43.478377639558	-78.9212460374082	695	644	1729.20473102713	2016-11-26 00:15:23	-107.181794845443	51.8339823680405	Saskatoon
Winnipeg	49.6763165741245	-97.3356444996234	829	67	2239.63203048334	2016-11-26 00:15:24	-113.294995704657	49.7163389360033	Lethbridge
Montreal	45.1083506147052	-73.3810593595181	431	839	4222.5818571751	2016-11-26 00:15:25	-79.0694594747954	43.7816238527867	Toronto
Montreal	45.2702918641245	-67.6988838148321	859	601	2127.10982053541	2016-11-26 00:15:26	-123.255926087271	49.3801420049537	Vancouver
Toronto	43.8768218507569	-79.2563727700757	481	634	4452.19523216365	2016-11-26 00:15:27	-70.2872840509603	45.7806931503681	Montreal
Kitchener	43.5657695049983	-80.4281052940851	425	987	1835.57001148583	2016-11-26 00:15:28	-113.560245714293	53.8481866744122	Edmonton
Ottawa	45.3031987715608	-78.9184321688404	852	462	451.446331490297	2016-11-26 00:15:29	-79.3697080509346	43.9921328611548	Toronto
Ottawa	45.8088532355588	-77.365532581414	722	747	3785.50631956896	2016-11-26 00:15:30	-123.681582466088	49.3145423679115	Vancouver
Saint-jean-sur-richelieu	45.2463162886254	-72.5949616228273	989	5	3058.08881057892	2016-11-26 00:15:31	-124.723479045914	48.3204543879424	Victoria
Toronto	43.8147796215812	-79.0959795923086	139	320	3496.9953481108	2016-11-26 00:15:32	-79.7586281981379	43.9207211335098	Toronto
Toronto	43.7758967857857	-79.6227209894075	725	13	641.099886992015	2016-11-26 00:15:33	-79.1674876945372	43.309415961866	Toronto
Montreal	45.7432547958126	-82.0527910598024	405	444	950.108494306915	2016-11-26 00:15:34	-80.4462349521262	43.7973501264997	Guelph
Kelowna	50.1912037771988	-119.674361420052	331	299	1936.13414511783	2016-11-26 00:15:35	-71.1394868187773	46.6077100257159	Quebec
Kitchener	43.5657695049983	-80.4281052940851	908	987	970.590980397537	2016-11-26 00:15:36	-79.2732425435474	43.3511801110845	Toronto
Thetford mines	46.2802263908476	-70.5701367036188	89	295	3398.69533751626	2016-11-26 00:15:37	-66.5238680336634	46.2383355910962	Fredericton
Toronto	44.0416074777227	-79.2968947242845	874	252	2114.29639499402	2016-11-26 00:15:38	-122.381030616054	49.38267860016	Vancouver
Thetford mines	46.2802263908476	-70.5701367036188	318	295	223.226322385017	2016-11-26 00:15:39	-79.6174937599824	43.0262349045183	Saint catharines-niagara
Montreal	45.7432547958126	-82.0527910598024	731	444	3577.18628948787	2016-11-26 00:15:40	-79.5764479817157	43.7426289157577	Toronto
Montreal	45.2702918641245	-67.6988838148321	260	601	4555.54940181319	2016-11-26 00:15:41	-113.139860164072	53.3669587367415	Edmonton
Toronto	43.5948498187318	-79.5852034071343	193	264	4577.7918850421	2016-11-26 00:15:42	-65.5364632992356	45.5652594172898	Montreal
Vancouver	49.0834840315856	-123.190621471949	665	720	956.513106625061	2016-11-26 00:15:43	-79.4079048893179	43.8133051208571	Toronto
Vancouver	49.5584842521259	-123.344773977339	724	479	3200.32729309751	2016-11-26 00:15:44	-76.3056093487886	45.323809181002	Ottawa
Gatineau	45.3007725368247	-75.0721191876571	302	443	3476.14706518361	2016-11-26 00:15:45	-70.8840318959439	45.8434792102375	Montreal
Hamilton	43.3591776170292	-79.6305688305014	511	996	2927.69357502693	2016-11-26 00:15:46	-79.5163410327404	44.0776877946086	Toronto
Kingston	44.4629833128897	-76.4885486150277	951	496	1078.26583452988	2016-11-26 00:15:47	-122.344618770994	48.5975718120484	Victoria
Montreal	45.8402337042823	-74.5580907390794	744	869	2476.61613952368	2016-11-26 00:15:48	-79.1144605133927	43.5438437143736	Toronto
Hamilton	43.2521000378445	-80.3807637178612	142	727	2684.31193354772	2016-11-26 00:15:49	-70.8259260929131	46.9935297540579	Quebec
Toronto	43.3998158473045	-79.1120622501155	6	20	118.232370633632	2016-11-26 00:15:50	-63.3713379565498	44.846545328627	Halifax
Montreal	45.4399061474701	-62.0510604561839	663	152	1756.45625247853	2016-11-26 00:15:51	-79.9724031923539	43.5310426235699	Hamilton
Toronto	43.6453174288588	-79.6092969151039	639	743	3013.35920507554	2016-11-26 00:15:52	-99.7480469285673	42.6161514833716	Chatham
Vancouver	49.6137103276973	-123.367962049285	921	862	4294.08817582298	2016-11-26 00:15:53	-123.687096987986	49.4475782996702	Vancouver
Saint catharines-niagara	43.4362388841285	-79.2044330287008	141	355	1788.57035903493	2016-11-26 00:15:54	-78.1827256640963	45.6666939094541	Ottawa
Bathurst	47.3551424599478	-65.7612703813074	800	48	340.941169124562	2016-11-26 00:15:55	-80.5137743745226	46.3193673213346	Sudbury
New glasgow	45.6212226031881	-74.572628256655	342	349	2152.75168769294	2016-11-26 00:15:56	-73.8715389831845	45.3595502563582	Gatineau
Vancouver	49.2131899188665	-123.895226465035	26	646	1106.94052235922	2016-11-26 00:15:57	-97.3956125905665	49.8813980556146	Winnipeg
New glasgow	45.6212226031881	-74.572628256655	750	349	2167.13318260154	2016-11-26 00:15:58	-69.8197055099135	48.1856966921867	Chicoutimi-jonquiere
Toronto	43.2702828720194	-79.534147276663	642	458	687.204379006289	2016-11-26 00:15:59	-70.4063366720387	45.8824380608341	Saint-georges
Abbotsford	48.6437906741796	-122.179105894626	551	492	376.233484549448	2016-11-26 00:16:00	-63.5277862330848	44.3344374342722	Halifax
Saint-hyacinthe	45.5125290469271	-73.1862149475981	569	791	104.349542176351	2016-11-26 00:16:01	-77.8098707774263	45.7630758593642	Ottawa
Montreal	45.3103325237949	-75.9576233153553	844	678	3949.15377849247	2016-11-26 00:16:02	-63.5588013267303	44.7742220798892	Halifax
Montreal	45.5619079443889	-86.6328657365531	134	533	3868.99740094086	2016-11-26 00:16:03	-79.3417727430529	44.0234499544649	Toronto
Ottawa	45.5251395009855	-78.1703478970411	495	166	3902.51915761037	2016-11-26 00:16:04	-79.4632215650653	43.6420858056253	Toronto
Nanaimo	49.1145422051692	-124.127021667	682	974	3241.80411185371	2016-11-26 00:16:05	-123.319377354057	49.3693044087287	Vancouver
Hamilton	43.1422729365663	-80.0484382548297	726	943	3948.02840960911	2016-11-26 00:16:06	-123.555043336655	49.2380828588377	Vancouver
Trois-rivieres	46.5455475398724	-72.5810646859629	761	778	688.319014548324	2016-11-26 00:16:07	-79.3612351199095	43.9741459309097	Toronto
Montreal	45.5619079443889	-86.6328657365531	787	533	370.563885406591	2016-11-26 00:16:08	-113.806618124044	53.3832011966265	Edmonton
Montreal	45.3463865669615	-74.8113656651075	16	545	2196.27467108658	2016-11-26 00:16:09	-113.800005156518	53.2625893072628	Spruce grove
Kitchener	43.6160533185505	-80.7401967089268	845	224	205.471738101915	2016-11-26 00:16:10	-81.0500160424249	42.424265730716	Windsor
Toronto	43.8768218507569	-79.2563727700757	939	634	1464.76357658394	2016-11-26 00:16:11	-114.098531706589	50.6191590420868	Calgary
Toronto	43.5579382066329	-79.2906247859809	90	548	3007.66720110551	2016-11-26 00:16:12	-65.6282912215086	45.6208243766532	Montreal
Montreal	45.2642122943081	-79.7784332503632	56	274	3361.66659957962	2016-11-26 00:16:13	-96.8545735580725	50.0985300818257	Winnipeg
Edmonton	53.1745876311584	-113.36657648941	323	571	614.105757127982	2016-11-26 00:16:14	-113.886266931126	53.7129801058529	Edmonton
Ottawa	45.3039878606909	-74.7204678987721	168	905	2454.06080699759	2016-11-26 00:16:15	-78.6621444436548	43.5025194075561	Oshawa
Midland	44.772291371524	-79.3246697509199	554	855	1126.57268187031	2016-11-26 00:16:16	-79.7038375310613	43.5635442374877	Toronto
Quebec	47.0050152806741	-71.4226355044427	196	925	3683.91890653875	2016-11-26 00:16:17	-123.787039300774	49.4200749884621	Vancouver
Montreal	45.2540538602638	-74.1418150440616	380	523	2888.45417906996	2016-11-26 00:16:18	-79.7158820258808	43.7647841672508	Toronto
Montreal	45.7579945970093	-68.1952335076712	37	389	4797.18496734276	2016-11-26 00:16:19	-106.769324369716	52.0226717734593	Saskatoon
Alma	48.7203709431227	-73.2193899119434	737	469	197.747694677673	2016-11-26 00:16:20	-80.6733108841701	45.4989554710828	Montreal
Hamilton	43.2521000378445	-80.3807637178612	579	727	385.153790155891	2016-11-26 00:16:21	-73.5056141381322	45.7335138086703	Sherbrooke
Saskatoon	52.3469442624428	-106.050177599331	260	564	2909.19142210623	2016-11-26 00:16:22	-113.139860164072	53.3669587367415	Edmonton
Victoria	48.3584340703419	-122.190563007061	511	957	4898.1575891492	2016-11-26 00:16:23	-79.5163410327404	44.0776877946086	Toronto
London	43.3077735651539	-80.7386720989383	810	393	860.51450627856	2016-11-26 00:16:24	-79.7097608821837	43.1231095248694	Nanticoke
Toronto	43.7047139184035	-79.6876619175097	134	760	3580.42686537374	2016-11-26 00:16:25	-79.3417727430529	44.0234499544649	Toronto
Shawinigan	46.8188053127501	-72.8246773030415	277	69	4173.6195672187	2016-11-26 00:16:26	-113.130456133668	53.6356726335851	Edmonton
Alma	48.7203709431227	-73.2193899119434	207	469	2485.03200690029	2016-11-26 00:16:27	-79.1024918037095	43.8626004989736	Toronto
Oshawa	43.966879866305	-78.5004415772286	5	783	2396.53999983566	2016-11-26 00:16:28	-72.5949616228273	45.2463162886254	Saint-jean-sur-richelieu
Toronto	43.8270631103782	-78.9924893336937	788	1000	1538.86560740648	2016-11-26 00:16:29	-75.2196384714592	45.9531286591451	Montreal
Montreal	45.5679575465092	-79.040627669466	588	99	3794.06899849419	2016-11-26 00:16:30	-112.68743196439	49.5570676658373	Lethbridge
Saint-jean-sur-richelieu	44.9579591748123	-72.6301911104823	773	719	768.682384351268	2016-11-26 00:16:31	-73.9066091207018	45.4933570333202	Montreal
Barrie	44.5379702269402	-79.6014189937292	83	620	3728.6720106029	2016-11-26 00:16:32	-79.3516567802986	43.5533083332148	Toronto
Vancouver	49.1004724028423	-122.891450869972	173	904	4292.22535850713	2016-11-26 00:16:33	-79.1809931493224	43.3777671203289	Toronto
Sudbury	46.4852317429543	-80.7773237710662	424	649	2152.71095677745	2016-11-26 00:16:34	-60.5080318978302	45.5443879225169	Montreal
Edmonton	53.3263605118494	-113.202212450123	510	972	3366.27131710993	2016-11-26 00:16:35	-75.1561753712708	45.3881841647477	Ottawa
Edmonton	53.4140219516823	-113.265846341601	914	555	2322.49145823298	2016-11-26 00:16:36	-74.78884498775	45.2728808656709	Montreal
Quebec	46.8705804857681	-71.5296046256285	165	842	3517.54788155667	2016-11-26 00:16:37	-113.723688477071	50.7470867658364	Calgary
Trois-rivieres	46.5455475398724	-72.5810646859629	125	778	1338.66695376346	2016-11-26 00:16:38	-79.5456993384907	43.5978743894724	Toronto
Kitchener	43.5657695049983	-80.4281052940851	691	987	3076.5586332418	2016-11-26 00:16:39	-79.6169558451451	43.9111368355961	Toronto
Vancouver	49.2218553895233	-123.463490564322	517	662	125.811954785604	2016-11-26 00:16:40	-79.560001964145	43.3817614568468	Toronto
Montreal	45.7034763780845	-80.9593848445739	228	475	3624.97991876444	2016-11-26 00:16:41	-79.8091606153532	43.3570542854774	Milton
Spruce grove	53.2625893072628	-113.800005156518	93	16	3757.2385951411	2016-11-26 00:16:42	-79.3684695127631	43.5616231289672	Toronto
Toronto	43.8904386182288	-79.3525415789733	454	515	4867.2779320972	2016-11-26 00:16:43	-63.0556752961837	45.3755228832758	Montreal
Leamington	42.1683075744238	-81.599297881747	369	521	1842.41960856598	2016-11-26 00:16:44	-76.1027643117748	44.3477105072674	Kingston
Alma	48.2836763753792	-71.3384731246591	104	235	784.010917705018	2016-11-26 00:16:45	-79.451825465469	43.6404491130208	Toronto
Saskatoon	52.3469442624428	-106.050177599331	607	564	4791.13789296243	2016-11-26 00:16:46	-77.3477355411596	48.0996711764681	Val-d'or
Kitchener	43.5657695049983	-80.4281052940851	496	987	3476.73718804726	2016-11-26 00:16:47	-76.4885486150277	44.4629833128897	Kingston
Toronto	43.6200790438972	-79.6994326354654	25	630	548.581008706242	2016-11-26 00:16:48	-71.6182453385822	45.5375820232511	Montreal
Toronto	44.0187372123288	-79.3598447461535	221	573	844.063549861312	2016-11-26 00:16:49	-80.4312372359701	43.0371884624898	Brantford
Montreal	45.772500330879	-74.8441104811399	792	485	722.357972362079	2016-11-26 00:16:50	-75.8734181346196	45.3709760246829	Montreal
Midland	45.118848201035	-79.6289931839307	209	94	463.873398234136	2016-11-26 00:16:51	-69.5369619257328	45.8581803463511	Montreal
Vancouver	49.4056543077994	-123.268751758152	502	86	3921.6916804784	2016-11-26 00:16:52	-122.508668580728	54.1762839616358	Prince george
Brantford	42.7916749883943	-80.6522891205831	43	174	3871.39752727235	2016-11-26 00:16:53	-112.995253319129	52.1205346000196	Red deer
Regina	50.6446890157685	-104.998607827776	404	587	1204.89523008	2016-11-26 00:16:54	-79.5684054797304	43.4709606813637	Toronto
Toronto	43.7816238527867	-79.0694594747954	616	431	137.989298754837	2016-11-26 00:16:55	-79.0267539540041	43.8963095711195	Toronto
Victoria	48.5046779691931	-123.467713058614	662	339	3359.4228656264	2016-11-26 00:16:56	-123.463490564322	49.2218553895233	Vancouver
Vancouver	49.1948188749959	-122.366297830051	138	530	804.538896889426	2016-11-26 00:16:57	-79.2546411172855	43.9393672672179	Toronto
Toronto	43.8147796215812	-79.0959795923086	524	320	1848.11886759708	2016-11-26 00:16:58	-79.4960915981798	43.717933127447	Toronto
Toronto	44.0776877946086	-79.5163410327404	332	511	957.289210299496	2016-11-26 00:16:59	-63.6769269846543	45.0488800380697	Halifax
Fredericton	46.0582664281509	-66.2176015988592	179	437	4589.66009656433	2016-11-26 00:17:00	-124.686505147274	48.1858897483034	Victoria
Vancouver	49.4056543077994	-123.268751758152	878	86	1072.6685923757	2016-11-26 00:17:01	-114.605682254221	51.0454421765104	Calgary
Oshawa	43.6052362692677	-79.1425070565442	223	520	919.311028625816	2016-11-26 00:17:02	-79.3399422535794	44.2577671108616	Bradford
Montreal	45.0968690892218	-74.694065700156	269	660	4510.83133525681	2016-11-26 00:17:03	-77.0490813788919	45.3084140820952	Ottawa
Montreal	45.4489130172223	-67.9581005831245	273	565	1322.51048943726	2016-11-26 00:17:04	-71.0281878539337	46.9029492630541	Quebec
New glasgow	45.4918808253186	-68.3934461836933	732	120	4676.31969648646	2016-11-26 00:17:05	-79.3700069650464	43.2126802413717	Hamilton
Georgetown	43.7101776833589	-79.8804954244067	619	589	1616.46520232316	2016-11-26 00:17:06	-123.939146923791	48.583580884069	Victoria
Toronto	44.0171864696867	-79.5012564237804	45	394	1333.5852531367	2016-11-26 00:17:07	-78.487864485611	43.9685241552052	Oshawa
Toronto	43.4154561604959	-79.2634924192194	666	388	4071.12700493308	2016-11-26 00:17:08	-84.5139583816205	45.4236405909488	Montreal
Barrie	44.4957739895581	-79.539875477484	354	632	4738.99629118387	2016-11-26 00:17:09	-77.0991024145938	45.1966796047015	Montreal
Georgetown	43.9784554940479	-80.0083184159305	173	834	4109.12268980173	2016-11-26 00:17:10	-79.1809931493224	43.3777671203289	Toronto
Montreal	45.3756614368736	-83.9285386777913	223	59	383.182951377239	2016-11-26 00:17:11	-79.3399422535794	44.2577671108616	Bradford
Montreal	45.4000620847824	-79.0940602160801	936	227	4120.7543678931	2016-11-26 00:17:12	-79.0206282696772	43.780523528166	Toronto
Toronto	43.7333833390357	-79.5369603283584	543	258	225.741427892353	2016-11-26 00:17:13	-74.0300370371934	45.4021306351544	Montreal
Saint-jean-sur-richelieu	44.9579591748123	-72.6301911104823	684	719	3873.05258822162	2016-11-26 00:17:14	-82.643302407789	43.012557316406	Sarnia
Toronto	43.2543203322195	-79.5514793768775	628	2	599.17984912172	2016-11-26 00:17:15	-74.9670253262871	45.7767047472208	Montreal
Calgary	51.2057329616447	-114.377734621899	363	934	2328.85902767302	2016-11-26 00:17:16	-123.032527984799	49.5168138831662	Vancouver
Winnipeg	49.9232747685978	-97.0507828347169	514	703	1020.28907530475	2016-11-26 00:17:17	-79.1166266802792	43.9381793653502	Toronto
Vancouver	49.1515484554747	-122.913676239202	376	794	3958.50562135456	2016-11-26 00:17:18	-76.8362937992371	41.9952168388811	Chatham
Sudbury	46.4852317429543	-80.7773237710662	583	649	1463.49231700879	2016-11-26 00:17:19	-79.5901308217318	43.2593044212904	Toronto
Montreal	45.304852916449	-76.9704926053609	930	877	146.721603197511	2016-11-26 00:17:20	-84.5693437131367	46.1934091081991	Sault sainte marie
Toronto	43.6981788630502	-78.9271755088728	742	421	2873.1968893786	2016-11-26 00:17:21	-80.2906513440066	45.8789316952315	Montreal
Oshawa	43.6694969845442	-78.8634841669871	48	734	54.3866657768376	2016-11-26 00:17:22	-65.7612703813074	47.3551424599478	Bathurst
Toronto	43.5438437143736	-79.1144605133927	55	744	3420.69096772466	2016-11-26 00:17:23	-97.3266956485595	49.9270241152317	Winnipeg
Toronto	43.8768218507569	-79.2563727700757	703	634	3456.83828316396	2016-11-26 00:17:24	-97.0507828347169	49.9232747685978	Winnipeg
Quebec	46.6754917493168	-71.4914294156167	810	774	466.72176286811	2016-11-26 00:17:25	-79.7097608821837	43.1231095248694	Nanticoke
Montreal	45.187619843182	-73.9907963184258	395	309	2375.80732650822	2016-11-26 00:17:26	-71.5923502476747	46.8687664842711	Quebec
